id,answer
6605,Sebastião de Melo
6606,Queen
6607,two years
6608,Portuguese Colonial War
6609,Portuguese
6610,Portuguese
6611,The Greens
6612,Mário Soares
6613,Council
6614,BPN
6615,1976
6616,Gerês
6617,European
6618,Csa
6619,Csa
6620,Berbers
6621,South
6622,REN
6623,South
6624,Gerês
6625,Tertiary
6626,African
6627,Felis
6628,one
6629,Europe
6630,Felis
6631,Monchique
6632,100
6633,Galicia
6634,Tagus International Natural Park
6635,Laurisilva
6636,five
6637,Aníbal Cavaco Silva
6638,230 deputies
6639,Assembly
6640,17th
6641,Socialist Party
6642,Moura Photovoltaic Power Station
6643,ANA
6644,The Greens
6645,Pedro Passos Coelho
6646,five
6647,Alan
6648,Melo
6649,Council
6650,Assembly
6651,Assembly
6652,Age
6653,Guarda Nacional Republicana
6654,Guarda Nacional Republicana
6655,Guarda Nacional Republicana
6656,LSD
6657,Napoleonic Wars
6658,HIV
6659,European
6660,308 municipalities
6661,308 municipalities
6662,18 districts
6663,three branches
6664,Navy
6665,NUTS
6666,three branches
6667,Napoleonic Wars
6668,Navy
6669,Pandur II APC
6670,Pandur II APC
6671,M113
6672,five frigates
6673,Portuguese Colonial War
6674,World War I
6675,Navy
6676,Portuguese Armed Forces
6677,Pedro Passos Coelho
6678,NUTS
6679,State
6680,State
6681,Boom Festival
6682,Diário
6683,January
6684,Banco Privado Português
6685,Banco Privado Português
6686,Banco Privado Português
6687,CEO
6688,President
6689,Portuguese
6690,Portuguese
6691,Banco de Portugal
6692,Aveiro
6693,Leading Golf Destination
6694,Boom Festival
6695,IMF
6696,Carnation Revolution
6697,Traditional Chinese Medicine
6698,European
6699,European Commission
6700,2011
6701,Napoleonic Wars
6702,2014
6703,May
6704,Covilhã
6705,Grupo RAR
6706,Mediterranean
6707,Combate
6708,Combate
6709,Manná
6710,EU
6711,UNESCO World Heritage Sites
6712,European
6713,Age
6714,Indus
6715,Gerês
6716,Combate
6717,Covilhã
6718,Palmela
6719,Embraer
6720,Lisbon
6721,European
6722,Portuguese
6723,Portuguese
6724,Lusosphere
6725,The Economist
6726,Government
6727,Government
6728,December
6729,July
6730,Prime Minister José Sócrates
6731,1970s
6732,Plan
6733,October
6734,70.8
6735,United Nations
6736,NATO
6737,EU
6738,30
6739,Passos Coelho
6740,Council
6741,May
6742,European Commission
6743,English
6744,English
6745,English
6746,Instituto de Medicina Molecular
6747,2013
6748,Government
6749,Government
6750,2010
6751,Blessed
6752,Lisbon
6753,Algarve
6754,Porto Santo
6755,Manueline
6756,African
6757,Celtic
6758,Peniche
6759,National Stadium
6760,Portuguese
6761,89-COMMA-015 km2
6762,Continental Portugal
6763,TAP
6764,TAP
6765,Comboios
6766,Comboios
6767,Peniche
6768,Metropolitan Area
6769,Metropolitan Area
6770,Metropolitan Area
6771,Metropolitan Area
6772,Companhia de Carris de Ferro de Lisboa
6773,Companhia de Carris de Ferro de Lisboa
6774,R & D
6775,R & D
6776,Ministry of Science -COMMA- Technology and Higher Education
6777,Champalimaud Foundation
6778,Belém Cultural Centre
6779,one
6780,One
6781,Portuguese Ministry of Science and Technology
6782,Portuguese Ministry of Science and Technology
6783,Science Museum
6784,R & D
6785,Gerês
6786,Gerês
6787,REN
6788,Portugal
6789,Moura
6790,REN
6791,REN
6792,Redes Energéticas Nacionais
6793,REN
6794,Portuguese
6795,Diário
6796,July
6797,Statistics
6798,Statistics
6799,Traditional Chinese Medicine
6800,Belmonte
6801,AutoEuropa
6802,one
6803,Paleolithic
6804,Roman
6805,African
6806,People
6807,Indian
6808,2005
6809,Roman Catholic Church
6810,Algarve
6811,Blessed
6812,Statistics
6813,Christian
6814,European
6815,First
6816,Boom Festival
6817,July
6818,God
6819,His
6820,Celtic
6821,Mediterranean
6822,Galicia
6823,Romance
6824,Latin
6825,Volkswagen Group
6826,Moura Photovoltaic Power Station
6827,five
6828,European
6829,Kasmel
6830,Portuguese Empire
6831,OECD
6832,OECD
6833,1290
6834,Americas
6835,Americas
6836,Portuguese Empire
6837,Portuguese Empire
6838,2006
6839,Lusosphere
6840,Lusosphere
6841,SNS
6842,Five
6843,People
6844,Cancer
6845,Eur
6846,Eur
6847,Emirate
6848,Sardina
6849,Y
6850,Kasmel
6851,Calouste Gulbenkian Foundation
6852,1990s
6853,Portugal
6854,Belém Cultural Centre
6855,8th
6856,Portuguese
6857,Portuguese
6858,Manueline
6859,Eduardo Souto de Moura
6860,CEO
6861,Or
6862,Arthur Duarte
6863,Joaquim de Almeida
6864,Or
6865,Arthur Duarte
6866,Joaquim de Almeida
6867,Virgil
6868,Os Lusíadas
6869,Os Lusíadas
6870,Manueline
6871,Almeida Garrett
6872,Carnation Revolution
6873,Portuguese
6874,Two
6875,Eur
6876,Francesinha
6877,Francesinha
6878,Lisbon
6879,Belém
6880,Belém
6881,one
6882,Bacchus
6883,Moscatel
6884,Romans
6885,Festival Sudoeste
6886,Festival Sudoeste
6887,Clean Festival
6888,Year
6889,Boom Festival
6890,World Player
6891,World Player
6892,José Vianna da Motta
6893,Oliveira
6894,Delaunays
6895,French
6896,Modernism
6897,Vieira da Silva
6898,Sporting CP
6899,Eusébio
6900,Cristiano Ronaldo
6901,Or
6902,Manuel José
6903,Sporting CP
6904,Sporting CP
6905,eight titles
6906,Portuguese
6907,Portuguese Football Federation
6908,TU
6909,Evidence
6910,English
6911,Greek
6912,French
6913,Kingdom
6914,World War II
6915,German Institute of Technology
6916,1794
6917,Bachelor
6918,1970s
6919,Central London
6920,Royal Polytechnic Institution
6921,Schools
6922,Finnish
6923,Fachhochschule
6924,TAFE
6925,Polytechnic
6926,2009
6927,seven
6928,Education Act
6929,Engineering
6930,Écoles Polytechniques
6931,Flemish Community
6932,four
6933,1735
6934,Science
6935,Schools
6936,French
6937,Electron
6938,Institutes of Technology  Polytechnic Institutes
6939,Bachelor
6940,1895
6941,Capital University
6942,Imperial Tientsin University
6943,1997
6944,The Geophysics Institute
6945,Quito Astronomical Observatory
6946,National Observatory of Ecuador
6947,One
6948,60 source
6949,Can
6950,Provisional Governing Board
6951,Fachhochschule
6952,2007
6953,2004
6954,Technology
6955,English
6956,Bachelor
6957,French
6958,French
6959,French
6960,Fachhochschule
6961,Écoles Polytechniques
6962,English
6963,Polytechnicum
6964,French
6965,Can
6966,Universities
6967,TU
6968,Schleswig
6969,University Hospital Dresden
6970,nine
6971,nine
6972,Mongkut
6973,TUs
6974,Niedersächsische Technische Hochschule
6975,University of Technology
6976,Hong Kong Technical College
6977,Hong Kong Technical College
6978,1972
6979,Hong Kong University of Science and Technology
6980,two polytechnics
6981,Kingdom
6982,1735
6983,Maria Theresa
6984,1989
6985,30
6986,MIT
6987,Engineering
6988,four
6989,three
6990,French
6991,Higher Certificate
6992,Doctorate
6993,two
6994,Ministry of Education
6995,Imperial College of Engineering
6996,Dublin Institute of Technology
6997,Technical
6998,UNESCO
6999,RM24
7000,44 years
7001,17 universities
7002,2009
7003,University of Technology
7004,La Tour Koenig
7005,Education Act
7006,Universal College of Learning
7007,1997
7008,Polytechnic
7009,Education Act
7010,Central Institute of Technology
7011,Universal College of Learning
7012,Education Act
7013,British
7014,F
7015,13 years
7016,TU
7017,Bachelor
7018,Polytechnic
7019,M
7020,Bologna Process
7021,Millennia Institute
7022,1970 –
7023,three
7024,Academy
7025,1735
7026,Academy
7027,1735
7028,Academy
7029,Universities
7030,1970s
7031,2004
7032,Suranaree University of Technology
7033,NSW
7034,Pathumwan Institute of Technology
7035,University of Technology Thonburi
7036,Institute of Technology and Vocational Education
7037,Asian Institute of Technology
7038,Suranaree University of Technology
7039,1989
7040,Suranaree University of Technology
7041,Bursa Technical University
7042,1950s-COMMA-2
7043,French
7044,1970
7045,College
7046,Central Institutions
7047,Royal Polytechnic Institution
7048,two
7049,Loughborough University of Technology
7050,University of Engineering & Technology or University of Engineering Sciences
7051,Education Act
7052,CNAA
7053,Technology
7054,University
7055,Level
7056,1824
7057,New York University Tandon School of Engineering
7058,French
7059,one
7060,French
7061,Federico Rivero Palacio
7062,Aves
7063,Euornithes
7064,Euornithes
7065,Euornithes
7066,Euornithes
7067,Cretaceous
7068,100 million years
7069,Archaeopteryx
7070,Ichthyornis
7071,Late Jurassic Archaeopteryx
7072,Anseriformes
7073,Avialae
7074,Euornithes
7075,Aves
7076,Euornithes
7077,
7078,North American
7079,Peacock Throne
7080,120 –
7081,Palaeognathae
7082,Gauthier
7083,Archosauria
7084,DNA
7085,Archaeopteryx
7086,Archaeopteryx
7087,
7088,Avialae
7089,Microraptor
7090,Late Jurassic Archaeopteryx
7091,Archaeopteryx
7092,Aves
7093,Tiaojishan Formation
7094,Tiaojishan Formation
7095,Microraptor
7096,Aurornis
7097,Cretaceous Period
7098,Pygostylia
7099,95 million years
7100,Tiaojishan Formation
7101,Euornithes
7102,Cretaceous
7103,Mesozoic
7104,120 –
7105,Archaeopteryx
7106,Euornithes
7107,Cretaceous
7108,Hydrophasianus
7109,Neornithes
7110,North American
7111,Aves
7112,Aves
7113,Galloanserae
7114,Neognathes
7115,Galloanserae
7116,Neognathes
7117,Avialae
7118,DNA
7119,Aves
7120,seven continents
7121,Cretaceous
7122,300 metres
7123,Tiaojishan Formation
7124,Neognathes
7125,European
7126,Antarctica
7127,Aves
7128,Aves
7129,
7130,Coenocorypha
7131,44 %
7132,61 million tons
7133,Asio
7134,Euornithes
7135,Euornithes
7136,Archaeopteryx
7137,Coenocorypha
7138,Melanesian
7139,
7140,Aves
7141,Avialae
7142,Coenocorypha
7143,Melanesian
7144,four
7145,two
7146,Euornithes
7147,
7148,
7149,DNA
7150,Phylocode
7151,UV
7152,UV
7153,European
7154,Euornithes
7155,Phylocode
7156,Phylocode
7157,Asio
7158,Australia
7159,Cretaceous
7160,Tachyeres
7161,Hydrophasianus
7162,Crax
7163,Archaeopteryx
7164,Microraptor
7165,
7166,Phasianidae
7167,Phasianidae
7168,Cretaceous
7169,Phasianidae
7170,Asio
7171,Manx
7172,Synthliboramphus
7173,Asio
7174,Aves
7175,Euornithes
7176,two
7177,Euornithes
7178,thousand
7179,The Rime
7180,The Rime
7181,Ichthyornis
7182,The Rime
7183,40 %
7184,English
7185,Synthliboramphus
7186,Synthliboramphus
7187,Late Jurassic Archaeopteryx
7188,
7189,Euornithes
7190,Euornithes
7191,
7192,2003-COMMA-76 million tons
7193,5 cm
7194,Archaeopteryx
7195,Archaeopteryx
7196,Archaeopteryx
7197,Promiscuity
7198,Archaeopteryx
7199,Euornithes
7200,one mate
7201,Euornithes
7202,Polaris
7203,Earth
7204,Polaris
7205,Corvida
7206,African
7207,Etruscan
7208,Peacock Throne
7209,Fisherian
7210,Coenocorypha
7211,Coenocorypha
7212,
7213,Malurus
7214,Australian
7215,Manx
7216,Archaeopteryx
7217,Loriculus
7218,Euornithes
7219,North
7220,Loriculus
7221,Polynesian
7222,Euornithes
7223,Polynesian
7224,Galloanseri
7225,Promiscuity
7226,Other
7227,Asio
7228,Etruscan
7229,Coenocorypha
7230,six months
7231,Aves
7232,Aves
7233,Aves
7234,Aves
7235,Australia
7236,Archaeopteryx
7237,Galliformes
7238,UV
7239,Synthliboramphus
7240,one parent
7241,Euornithes
7242,10 days
7243,10 days
7244,one extreme
7245,Avialae
7246,Anseriformes
7247,Corvida
7248,Corvida
7249,Aves
7250,Synthliboramphus
7251,National Audubon Society
7252,one
7253,2003-COMMA-76 million tons
7254,One hundred bird
7255,Aves
7256,Fisherian
7257,Fisherian
7258,one sex
7259,30 %
7260,Other
7261,Other
7262,750
7263,The Rime
7264,Malurus
7265,Euornithes
7266,Cult
7267,Earth
7268,Polynesian
7269,Coenocorypha
7270,Polaris
7271,2
7272,BirdLife International
7273,DNA
7274,Archaeopteryx
7275,Archaeopteryx
7276,61 million tons
7277,Aves
7278,Polynesian
7279,Euornithes
7280,AD
7281,Cult
7282,Roman
7283,UV
7284,155 million years
7285,Māori
7286,National Audubon Society
7287,Catullus
7288,The Rime
7289,1800 species
7290,2009
7291,1800 species
7292,Terminal
7293,Qualcomm
7294,World War II
7295,U
7296,Civic Center Plaza
7297,Juan Rodríguez Cabrillo
7298,White
7299,1850
7300,200 years
7301,Sebastián Vizcaíno
7302,Vizcaíno
7303,Friar Antonio de la Ascensión
7304,European
7305,San Diegans
7306,Franciscan
7307,Several
7308,Mission Trails Regional Park
7309,1-COMMA-400 neophytes
7310,Though
7311,Juan María Osuna
7312,First Mexican Republic
7313,Americans
7314,Fort Presidio
7315,Juan María Osuna
7316,Robert F
7317,Americans
7318,Deputy Mayor
7319,Gray
7320,three weeks
7321,Cahuenga
7322,Mexican
7323,Mexican
7324,Mexican
7325,Mexican
7326,1821
7327,Joshua H
7328,Bean
7329,Juan Rodríguez Cabrillo
7330,1889
7331,San Diego Museum of Art
7332,William Heath Davis
7333,Alonzo Horton
7334,University of California
7335,Operation Cherry Blossoms
7336,Exposition
7337,Balboa Park
7338,Pacifico
7339,California Pacific International Exposition
7340,Exposition
7341,Army
7342,The Spirit
7343,Naval Training Center
7344,Coaling Station
7345,Convair
7346,1930
7347,U
7348,Operation Cherry Blossoms
7349,U
7350,two
7351,American
7352,1-COMMA-000 people
7353,San Diego
7354,American
7355,American
7356,Arizona Sun Corridor
7357,Mission Trails Regional Park
7358,Bay
7359,Scripps Ranch
7360,San Diego Bay
7361,May
7362,Mexico
7363,Park
7364,American
7365,El Cortez Hotel
7366,Civic Center Plaza
7367,College Area
7368,CROs
7369,Union Bank of California Building
7370,380 mm
7371,201 days
7372,The Weather Channel
7373,The Weather Channel
7374,BSh
7375,June
7376,January
7377,July
7378,June
7379,May
7380,December
7381,June
7382,May
7383,December
7384,June
7385,Torrey
7386,Catholic Saint Didacus
7387,America
7388,Bay
7389,XHWT
7390,one
7391,one
7392,San Diego Zoo
7393,Audubon Society
7394,Christmas Bird Count
7395,2005 two city
7396,15 people
7397,October
7398,four years
7399,2003
7400,Japan
7401,Riverside
7402,Riverside
7403,5
7404,Riverside
7405,January
7406,Entry
7407,Hispanics
7408,Riverside
7409,Riverside
7410,2000
7411,Hispanics
7412,January
7413,Hispanics
7414,White
7415,Web
7416,U
7417,Hispanics
7418,2011
7419,U
7420,U
7421,U
7422,U
7423,San Diego Association of Governments
7424,U
7425,Craft Beer Capital
7426,Deputy Mayor
7427,Belmont
7428,San Diego Museum of Art
7429,San Diego Beer Week
7430,Otay Mesa
7431,United States Navy
7432,Tijuana Cross
7433,Otay Mesa
7434,two border
7435,United States Navy
7436,Websense Inc
7437,U
7438,Qualcomm
7439,Qualcomm
7440,University of California
7441,Neurocrine Biosciences
7442,140 contract
7443,Illumina
7444,Neurocrine Biosciences
7445,San Diego Museum of Art
7446,San Diego Maritime Museum
7447,Balboa Park
7448,San Diego Maritime Museum
7449,Museum of Photographic Arts
7450,Jahja Ling
7451,Opera America
7452,One
7453,Lyceum Theatres
7454,TV
7455,PGA Tour
7456,three times
7457,Over
7458,San Diego Yacht Club
7459,Buick Invitational
7460,one employee
7461,2006
7462,Secure Communities
7463,Deputy Mayor
7464,Otay
7465,Juan María Osuna
7466,United States Navy
7467,Republican
7468,Republican
7469,Michael Zucchet
7470,Deputy Mayor
7471,Deputy Mayor
7472,2009
7473,Deputy Mayor
7474,Ralph Inzunza
7475,July
7476,six weeks
7477,August
7478,19
7479,United States Navy
7480,U
7481,Yersinia
7482,U
7483,U
7484,S
7485,KFMB
7486,U
7487,FCC
7488,1952
7489,FCC
7490,two duopolies
7491,XHTJB
7492,XHTIT
7493,Interstate
7494,Rock
7495,KOGO AM
7496,CBS Radio
7497,KOGO AM
7498,KOGO AM
7499,I
7500,Sorrento Valley
7501,Inland Empire
7502,Arizona Sun Corridor
7503,U
7504,La Jolla
7505,East County
7506,Santee
7507,2006
7508,Museum of Photographic Arts
7509,Amtrak
7510,January
7511,SDMTS
7512,One
7513,nine
7514,Web
7515,Pacific Surfliner
7516,San Diego Museum of Art
7517,17 million passengers
7518,U
7519,San Diego Regional Airport Authority
7520,MYF
7521,Tijuana
7522,I
7523,Tijuana Cross
7524,HOV
7525,U
7526,MoD
7527,Gurkha Monument
7528,Dannatt
7529,Guardian
7530,Ministry of Defence
7531,Defence Inflation
7532,Ministry of Defence
7533,Cold War
7534,Defence Infrastructure Organisation
7535,Royal Navy
7536,Chiefs of Staff Committee
7537,1921
7538,Stanley Baldwin
7539,Service
7540,Winston Churchill
7541,1946
7542,1940
7543,Gordon Brown
7544,Kevin O ’ Donoghue
7545,Admiralty
7546,Admiralty
7547,1964
7548,1964
7549,Kevin O ’ Donoghue
7550,MoD
7551,United Kingdom
7552,Permanent Under
7553,Kevin O ’ Donoghue
7554,Nicholas Houghton
7555,Vice Chief
7556,Vice Chief
7557,three
7558,Deputy Chief
7559,Kevin O ’ Donoghue
7560,David Lloyd George
7561,Assistant Chief
7562,Royal Household
7563,Assistant Chiefs of Defence
7564,Kevin O ’ Donoghue
7565,50
7566,London Evening Standard
7567,Guardian
7568,Cold War
7569,Dannatt
7570,David Cameron
7571,MoD
7572,MoD
7573,Strategic Defence
7574,Security Review
7575,four
7576,Guardian
7577,MoD
7578,Cold War
7579,He
7580,Afghanistan
7581,Royal Navy
7582,Kevin O ’ Donoghue
7583,Defence Committee
7584,Cold War
7585,Kevin O ’ Donoghue
7586,London Evening Standard
7587,He
7588,He
7589,TA
7590,Chinooks
7591,Ministry of Defence
7592,Royal Navy
7593,Royal Navy
7594,TA
7595,Kevin O ’ Donoghue
7596,TA
7597,Ministry of Defence
7598,Vincent Harris
7599,Charles Wheeler
7600,British
7601,Philip Jackson
7602,Wolsey
7603,Palace
7604,1514 –
7605,Palace
7606,nine feet
7607,Gordon Foxley
7608,Ministry of Defence
7609,Ministry of Defence
7610,Ministry of Defence
7611,3.5m
7612,Guardian
7613,Guardian
7614,Guardian
7615,1979
7616,1961
7617,Chinook HC3
7618,240m
7619,National Audit Office
7620,2010
7621,Chinooks
7622,Defence Committee
7623,2010
7624,Chinooks
7625,Chinooks
7626,MoD
7627,2009
7628,MoD
7629,20m budget
7630,Chinooks
7631,MoD
7632,Chinooks
7633,
7634,He
7635,Defence Inflation
7636,Ministry of Defence
7637,IBS
7638,ORS
7639,ORS
7640,ORS
7641,Early
7642,Early
7643,IBS
7644,IBS
7645,ORS
7646,ORS
7647,ORS
7648,O157
7649,one
7650,Handwashing
7651,Rotavirus
7652,Shigella
7653,IBS
7654,Early
7655,Poverty
7656,Coeliac
7657,Coeliac
7658,Early
7659,C
7660,1.7
7661,IBS
7662,Early
7663,Early
7664,Rotavirus
7665,A
7666,Early
7667,Nesse
7668,SeHCAT
7669,SeHCAT
7670,SeHCAT
7671,IBS
7672,A
7673,Early
7674,one
7675,A
7676,C
7677,C
7678,two researchers
7679,IBS
7680,Co
7681,Cholera
7682,CDC
7683,CDC
7684,ORS
7685,Cholera
7686,A
7687,Cholera
7688,Cholera
7689,Rotavirus
7690,A
7691,Cholera
7692,20 %
7693,IBS
7694,Rotavirus
7695,A
7696,ORS
7697,A
7698,BRAT
7699,CDC
7700,ORS
7701,ORS
7702,ORS
7703,
7704,ORS
7705,ORS
7706,one
7707,CDC
7708,WHO
7709,50 million children
7710,O157
7711,O157
7712,Early
7713,July
7714,Region
7715,GDP
7716,814
7717,12 million inhabitants
7718,Musée
7719,Musée
7720,2009
7721,one
7722,Eiffel Tower
7723,association football club Paris Saint
7724,French
7725,1998
7726,1900
7727,July
7728,French
7729,AD
7730,Denis
7731,Basilica
7732,Montmartre
7733,Frank
7734,987
7735,Île
7736,Frankish
7737,Île
7738,Maurice de Sully
7739,Strasbourg
7740,Maurice de Sully
7741,Duke of Burgundy
7742,Joan
7743,French Protestants
7744,1594
7745,Henry IV
7746,1682
7747,Universal Exhibition
7748,Grands Boulevards
7749,Comédie
7750,Paris
7751,18 brumaire
7752,1793
7753,40 people
7754,1860
7755,Bois de Vincennes
7756,Naturalism
7757,French Revolution
7758,European Union
7759,Naturalism
7760,600
7761,Île
7762,Sidney Bechet
7763,June
7764,16
7765,Paris
7766,five days
7767,Arc
7768,1950s
7769,Second Empire
7770,40 people
7771,Denis
7772,1989
7773,Fifth Republic
7774,14 years
7775,1989
7776,Fifth Republic
7777,July
7778,Bertrand Delanoë
7779,Vélib
7780,2013
7781,French Muslim
7782,four hostages
7783,1.5 million people
7784,Saint
7785,French Muslim
7786,Boulogne
7787,814
7788,Seine
7789,Île Saint
7790,Mountain
7791,Bois de Vincennes
7792,GDP
7793,1860
7794,1970s-COMMA-80 percent
7795,1929
7796,Cfb
7797,Western European
7798,July
7799,C
7800,July
7801,CRS
7802,July
7803,163 members
7804,Conseil de Paris
7805,Constitutional Council
7806,March
7807,Metropole
7808,Metropole
7809,Champs Élysées
7810,Left Bank
7811,Metropole
7812,1-COMMA-2016
7813,GDP
7814,GDP
7815,GDP
7816,three departments
7817,210 members
7818,Georges Pompidou
7819,Republican
7820,Republican
7821,GDP
7822,French
7823,1790
7824,121 members
7825,Valérie Pécresse
7826,Palais
7827,Palais
7828,Montparnasse
7829,Palais
7830,Montparnasse
7831,Paris
7832,Paris
7833,Paris
7834,Victor Hugo
7835,France
7836,30-COMMA-200 officers
7837,1944 right
7838,30-COMMA-200 officers
7839,Manet
7840,Seine
7841,two
7842,North Atlantic Current
7843,La Défense
7844,Fifth Republic
7845,320 metres
7846,2020
7847,1808
7848,19th
7849,320 metres
7850,Frank Gehry
7851,Georges Pompidou
7852,French
7853,French Ministry of Culture
7854,Exposition
7855,nine metres
7856,Buddha
7857,January
7858,three departments
7859,three departments
7860,Île
7861,1-COMMA-2016
7862,two
7863,District
7864,1961
7865,Paris
7866,Goutte
7867,Louvre
7868,January
7869,European Union
7870,Commune
7871,Jolie
7872,January
7873,July
7874,2.9 million
7875,2004
7876,July
7877,Commune
7878,2012
7879,Seine
7880,2012 census
7881,2012 census
7882,2012 census
7883,one
7884,Region
7885,Region
7886,Region
7887,Region
7888,500-COMMA-000
7889,Perret
7890,2009
7891,Eiffel Tower
7892,Assistance
7893,La Defense
7894,Metropole
7895,2015
7896,Metropole
7897,Champs Élysées
7898,Region
7899,La Défense
7900,Region
7901,France
7902,French
7903,Hôtel Crillon
7904,Two
7905,IT
7906,Region
7907,800 aerospace
7908,Renault
7909,75-COMMA-000 manufacturing
7910,Val
7911,Essonne
7912,56-COMMA-927 construction
7913,2011
7914,July
7915,July
7916,July
7917,Île
7918,Île
7919,Commune
7920,Régie Autonome des Transports Parisiens
7921,Régie Autonome des Transports Parisiens
7922,72.1 million visitors
7923,Notre Dame Cathedral
7924,9.2 million visitors
7925,Notre Dame Cathedral
7926,Louvre
7927,European
7928,1991
7929,1817
7930,one
7931,1855
7932,Bois de Vincennes
7933,Parisian
7934,Pierre Mignard
7935,1648
7936,1648
7937,Romanticism
7938,La Famille
7939,Latin
7940,Musée
7941,1825
7942,Nicéphore Niépce
7943,Le
7944,Eugène Atget
7945,one
7946,Musée
7947,Tokyo
7948,Musée
7949,Musée
7950,Guimet Museum
7951,Gallery
7952,2006
7953,Middle Ages
7954,14 museums
7955,2015
7956,Impressionist
7957,La Madeleine
7958,1913
7959,Cimetière
7960,1990s
7961,Other
7962,Pont
7963,Other
7964,1889
7965,War The Saint
7966,1946
7967,Olympia Paris
7968,Epistolae
7969,Victor Hugo
7970,1470
7971,Left Bank
7972,The Hunchback
7973,Victor Hugo
7974,Second Empire
7975,Paris
7976,Paris
7977,Patrick Modiano
7978,Between
7979,Nobel Prize
7980,World War II
7981,Left Bank
7982,12 million inhabitants
7983,2013
7984,French
7985,The Hunchback
7986,1795
7987,French
7988,Victor Hugo
7989,Poland
7990,Auvergnat
7991,1870s
7992,Trouvères
7993,Auvergnat
7994,2013
7995,War The Saint
7996,Paris
7997,Hollywood
7998,Grand Café
7999,Louvre
8000,Le Grand Rex
8001,Philippe Binant
8002,Philippe Binant
8003,La Défense
8004,2000
8005,Palais
8006,1786
8007,Café Riche
8008,Café Riche
8009,9-COMMA-000 restaurants
8010,three stars
8011,nine
8012,nine
8013,1946
8014,Left Bank
8015,French
8016,one
8017,Court
8018,Chanel
8019,January
8020,Oréal
8021,55
8022,École Normale Supérieure
8023,Strasbourg
8024,Paris
8025,Bois
8026,Arsenal Library
8027,1800s
8028,Bibliothèque
8029,Très Grande Bibliothèque
8030,René
8031,Malesherbes
8032,Bibliothèque
8033,French Wars
8034,2011 statistics
8035,140 female
8036,140 female
8037,74
8038,21 parishes
8039,1814
8040,Saint
8041,Hector Guimard
8042,83 synagogues
8043,1911
8044,World War II
8045,Pagode
8046,Asian
8047,18th arrondissement
8048,La Joconde
8049,1998
8050,Régie Autonome des Transports Parisiens
8051,association football club Paris Saint
8052,association football club Paris Saint
8053,Eugène Belgrand
8054,347 bus
8055,Syndicat
8056,347 bus
8057,Asnières
8058,Paris
8059,nine lines
8060,Paris
8061,Pont
8062,Paris
8063,three airports
8064,Parisian
8065,Parisian
8066,Paris
8067,Parisian
8068,Paris
8069,1809
8070,Napoleon III
8071,2-COMMA-400 km
8072,Eugène Belgrand
8073,421
8074,1564
8075,André Le Nôtre
8076,André Le Nôtre
8077,Jardin des Plantes
8078,Luc Godard
8079,166
8080,1977
8081,Promenade
8082,2013
8083,Capetian
8084,1786
8085,French Ministry of Culture
8086,Cimetière
8087,Napoleon Bonaparte
8088,1804
8089,Cimetière
8090,90-COMMA-000 people
8091,44 hospitals
8092,5.8 million
8093,Hollande
8094,Parisian
8095,Diplomatie
8096,one
8097,Musée
8098,TF1
8099,France
8100,Radio France Internationale
8101,La Poste
8102,UV
8103,Psychology
8104,The Science
8105,Globalization
8106,UV
8107,J
8108,UV
8109,Max Planck Institute for Evolutionary Anthropology
8110,Max Planck Institute for Evolutionary Anthropology
8111,650 thousand years
8112,The Science
8113,Psychology
8114,Psychology
8115,
8116,Indian
8117,Western
8118,Indian
8119,Western
8120,PETA
8121,Psychology
8122,The Science
8123,The Science
8124,Western
8125,
8126,Indian
8127,PETA
8128,Indian
8129,International Labor Organization
8130,UV
8131,Travancore Kingdom
8132,The Science
8133,1930
8134,Psychology
8135,Globalization
8136,Newburgh
8137,Western
8138,Globalization
8139,MFA
8140,Indian
8141,T
8142,Republic
8143,Western
8144,Travancore Kingdom
8145,Western
8146,
8147,Max Planck Institute for Evolutionary Anthropology
8148,BC
8149,Flügel
8150,Georgia
8151,Republic
8152,2004
8153,Max Planck Institute for Evolutionary Anthropology
8154,Max Planck Institute for Evolutionary Anthropology
8155,The Science
8156,The Science
8157,Western
8158,Indian
8159,Indian
8160,MFA
8161,650 thousand years
8162,Western
8163,Western
8164,Western
8165,Western
8166,Flügel
8167,International Labor Organization
8168,T
8169,
8170,Indian
8171,PETA
8172,Western
8173,Reed
8174,
8175,International Labor Organization
8176,one
8177,Globalization
8178,The Science
8179,
8180,Western
8181,Globalization
8182,Multi Fibre Agreement
8183,BP
8184,Globalization
8185,International Labor Organization
8186,International Labor Organization
8187,Republic
8188,Western
8189,PETA
8190,PETA
8191,PETA
8192,The Science
8193,Psychology
8194,U
8195,
8196,
8197,U
8198,U
8199,U
8200,1999
8201,7
8202,Republic
8203,Tyrian
8204,Indian
8205,PETA
8206,
8207,Albert
8208,Duchess
8209,January
8210,eight children
8211,one
8212,two
8213,1843 )-COMMA-
8214,British Empire
8215,November
8216,Prince
8217,Prince
8218,Duchess
8219,one
8220,eight children
8221,House of Hanover
8222,1840
8223,November
8224,Sir
8225,1839 court
8226,two
8227,Albert
8228,1840
8229,two
8230,Royal Titles Act
8231,eight children
8232,John Conroy
8233,Duchess
8234,John Conroy
8235,Irish
8236,King Charles
8237,Regent
8238,French
8239,English
8240,John Conroy
8241,Duchess
8242,Duchess
8243,John Conroy
8244,John Conroy
8245,John Conroy
8246,Irish
8247,Duchess
8248,Prince
8249,King Charles
8250,Dash
8251,King Charles
